,Unnamed: 0,id,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted,toxidade,Texto-Limpo,HateSpeech,rotulagem-manual,rotulagem
1547,4262,4262,2018-10-07 21:36:51+00:00,1049050949799628800,@joao_pedro137 @JJosgrilberg @zeduboga @Gabrielgs06 @joaoapassini @juliacosta0101 Vtnc seu viadinho,sinsinjr01,pt,viadinho,"▪20 anos ▪1,80 ▪gremista ▪","▪20 anos ▪1,80 ▪gremista ▪",409,10079,,,1,Vtnc seu viadinho,yes,,r
1548,4269,4269,2018-10-07 21:11:34+00:00,1049044585459146753,@baddestbitcxxxh saudades seu viadinho de merda,marcos_Ktiau,pt,viadinho,tatuador,tatuador,52,3420,,,1,saudades seu viadinho de merda,yes,,r
1549,4274,4274,2018-10-07 21:05:52+00:00,1049043151833448450,"@GbLucas7 Mlk viadinho n fez nada o dia todo "" to muido""  vsf",Caveirinhawl,pt,viadinho,Deus no controle 🙌| barbeiro📏🥋 |  empresário 💎💈 zap: 999392607☎️,Deus no controle 🙌| barbeiro📏🥋 |  empresário 💎💈 zap: 999392607☎️,1591,5577,,,1,"Mlk viadinho n fez nada o dia todo "" to muido"" vsf",yes,,r
1550,4276,4276,2018-10-07 21:00:04+00:00,1049041693994045440,Vem tipo viadinho 🎶,AmorimCRF1,pt,viadinho,@Flamengo ⚫️🔴 never give up your dreams 🍃 @cristiano 𓃵,@Flamengo ⚫️🔴 never give up your dreams 🍃 @cristiano 𓃵,823,109378,,,1,Vem tipo viadinho 🎶,yes,,r
1551,4277,4277,2018-10-07 20:58:19+00:00,1049041253390856193,@Mufasa_Pabliim Seu viadinho do krll uuejuehuehue,patrikrm,pt,viadinho,"Formado em Téc. em Administração e Tecnólogo em Gestão Financeira.
26 anos 
Torcedor do Cruzeiro 🦊

Lebenslangerschicksalsschatz","Formado em Téc. em Administração e Tecnólogo em Gestão Financeira.
26 anos 
Torcedor do Cruzeiro 🦊

Lebenslangerschicksalsschatz",283,8480,,,1,Seu viadinho do krll uuejuehuehue,yes,,r
1552,4280,4280,2018-10-07 20:46:49+00:00,1049038359560114176,@ccmths Ue? Ja desistiu? Que viadinho fraco vc é...,vitomuniz,pt,viadinho,stop making stupid people famous,stop making stupid people famous,706,79347,,,1,Ue? Ja desistiu? Que viadinho fraco vc é...,yes,,r
1553,4282,4282,2018-10-07 20:38:04+00:00,1049036154371280896,"@bossasbtchx @2n_Lima Vai ver o viadinho cm 36cm, mais conhecido como espancador de útero kkkk",_taldowell,pt,viadinho,,,529,18560,,,1,"Vai ver o viadinho cm 36cm, mais conhecido como espancador de útero kkkk",yes,,r
1554,4284,4284,2018-10-07 20:27:46+00:00,1049033563126071300,"@BolsonaroSP @isaahperezano e desde qnd vc se importa com link, viadinho",monarcha8,pt,viadinho,dark but just a gay,dark but just a gay,94,20771,,,1,"e desde qnd vc se importa com link, viadinho",yes,,r
1555,4287,4287,2018-10-07 20:22:58+00:00,1049032356617707520,@daviarirato aproveita que é a última vez seu viadinho,dojuicycat,pt,viadinho,motomamimotomami,motomamimotomami,554,16454,,,1,aproveita que é a última vez seu viadinho,yes,,r
1556,4289,4289,2018-10-07 20:18:38+00:00,1049031265050087424,"@yletx1 ""Dória é um viadinho com areia no c*""
Essa é a tolerância do seu candidato...",resaReis,pt,viadinho,eu já vi um pavão albino,eu já vi um pavão albino,77,1544,,,1,"""Dória é um viadinho com areia no c*"" Essa é a tolerância do seu candidato...",yes,,r
1557,4290,4290,2018-10-07 20:17:50+00:00,1049031063127973891,@deusnocu mas eu sou um viadinho,websattan,pt,viadinho,vendo saias,vendo saias,53,22178,,,1,mas eu sou um viadinho,yes,,r
1558,4296,4296,2018-10-07 20:02:11+00:00,1049027127146962944,"@azurillx @bizzledepp ""doria é um viadinho com areia no cu"", beijos",LPPERCUT,pt,viadinho,hybrid theory. 2000 | ela/dela,hybrid theory. 2000 | ela/dela,544,20638,,,1,"""doria é um viadinho com areia no cu"", beijos",yes,,r
1559,4300,4300,2018-10-07 19:53:51+00:00,1049025028271079424,@drbrunoricardo Tu vai pra parada gay e eu sou “Viadinho” tmnc,CaioHristoff,pt,viadinho,"20 anos, RJ,🍾 flamenguista... 🏬 Empresário 🎮Streamer- 👨🏻‍💻Influenciador Digital.🔱Insta-@caio_hristoff_","20 anos, RJ,🍾 flamenguista... 🏬 Empresário 🎮Streamer- 👨🏻‍💻Influenciador Digital.🔱Insta-@caio_hristoff_",700,4889,,,0,Tu vai pra parada gay e eu sou “Viadinho” tmnc,yes,,r
1560,4301,4301,2018-10-07 19:52:15+00:00,1049024626481881089,"@arturfernanddes @BreHenrique_ @matheuslaneri Seu filho da puta, circulando viadinho, circulando.",silviazanella_r,pt,viadinho,"insta: silviazanella_r

acadêmica de Agronomia - IFRS 🌱","insta: silviazanella_r

acadêmica de Agronomia - IFRS 🌱",529,25963,,,1,"Seu filho da puta, circulando viadinho, circulando.",yes,,r
1561,4302,4302,2018-10-07 19:47:09+00:00,1049023341217157120,@YouAndCelebs Lixo e tu viadinho,titodoarocha20,pt,viadinho,,,104,334,,,1,Lixo e tu viadinho,yes,,r
1562,4313,4313,2018-10-07 19:11:52+00:00,1049014463205203969,"@yurii_ribeiro Vai da seu cú, viadinho queima rosca do caralho",IagoLessa3,pt,viadinho,"Iago Lessa, ADM do Canal Lessa","Iago Lessa, ADM do Canal Lessa",43,244,,,1,"Vai da seu cú, viadinho queima rosca do caralho",yes,,r
1563,4315,4315,2018-10-07 19:04:23+00:00,1049012578586951681,@Kevin84729947 sou viadinho mesmo pau podre,alvaroaraujjoo,pt,viadinho,insta: @alvaroaraujjoo,insta: @alvaroaraujjoo,891,36934,,,1,sou viadinho mesmo pau podre,yes,,r
1564,4321,4321,2018-10-07 18:59:47+00:00,1049011422087315457,"@LeBeaux_ Vai tu, bolsonaro entrar na bala seu viadinho do crl vem subir a rocinha pra ver cuzão",PJ_souzaCRVG,pt,viadinho,Deus é bom o tempo todo 🙏,Deus é bom o tempo todo 🙏,137,1039,,,1,"Vai tu, bolsonaro entrar na bala seu viadinho do crl vem subir a rocinha pra ver cuzão",yes,,r
1565,4323,4323,2018-10-07 18:54:14+00:00,1049010027347021824,@Miguelismy @leo_verzola KKKKKKKKKKK “vou fazer piadas desnecessárias e pedir para que não levem sério” vc fala isso mas qnd se mete numa briguinha com um lgbt é o primeiro a falar coisas como “Viadinho n tem opinião” mas aí vc apaga o Tweet pra ngm achar isso né... queria mt parar de ver seus tweets+,Lararezendee,pt,viadinho,Karma is only a bitch if you are    12.12.2020🐶👼🏼🤍,Karma is only a bitch if you are    12.12.2020🐶👼🏼🤍,486,26316,,,0,KKKKKKKKKKK “vou fazer piadas desnecessárias e pedir para que não levem sério” vc fala isso mas qnd se mete numa briguinha com um lgbt é o primeiro a falar coisas como “Viadinho n tem opinião” mas aí vc apaga o Tweet pra ngm achar isso né... queria mt parar de ver seus tweets+,yes,,r
1566,4328,4328,2018-10-07 18:44:40+00:00,1049007619573264385,"""Bolsonaro nao é homofóbico""
Ah então pq tantos homossexuais vem ouvindo mas ruas ameaças de bolsominions?
""Ano que vem essa palhaçada acaba""
""Viadinho vai morrer""
entre muitas outras frases",Eduarda_grcs,pt,viadinho,"19, slz
🦅","19, slz
🦅",442,58966,,,1,"""Bolsonaro nao é homofóbico"" Ah então pq tantos homossexuais vem ouvindo mas ruas ameaças de bolsominions? ""Ano que vem essa palhaçada acaba"" ""Viadinho vai morrer"" entre muitas outras frases",yes,,r
1567,4329,4329,2018-10-07 18:40:19+00:00,1049006522645336070,"Mano vai tomar no cu, meu pai aqui “quando viadinho vir fazer graça vai ser só tiro”, namoral que vergonha e infelizmente é assim que querem “melhorar” o Brasil.",SagginSarah,pt,viadinho,,,461,5778,,,1,"Mano vai tomar no cu, meu pai aqui “quando viadinho vir fazer graça vai ser só tiro”, namoral que vergonha e infelizmente é assim que querem “melhorar” o Brasil.",yes,,r
1568,4332,4332,2018-10-07 18:32:31+00:00,1049004559325171712,"Parente 1: ""esse viadinho aí vai votar no Bolsonaro não?""
Patente 2: ""não""
P1: ""VAI VOTAR EM QUEM?""
Eu: ""Amoedo""
P1:"" ah, ele tem umas propostas boas tbm""

Porra, então pq não vota nele ô Carai",Lordlu210,pt,viadinho,Nani ichi aguelard,Nani ichi aguelard,448,43285,,,1,"Parente 1: ""esse viadinho aí vai votar no Bolsonaro não?"" Patente 2: ""não"" P1: ""VAI VOTAR EM QUEM?"" Eu: ""Amoedo"" P1:"" ah, ele tem umas propostas boas tbm"" Porra, então pq não vota nele ô Carai",yes,,r
1569,4334,4334,2018-10-07 18:31:50+00:00,1049004388809953285,@sidylinu @filgmartin @lucaspanicio @DaniloGentili Viadinho. Tem que estuprar e vc né?,alyssonclaudio,pt,viadinho,BOLSONARO! PETISTA NEM GENTE É.,BOLSONARO! PETISTA NEM GENTE É.,710,4303,,,1,Viadinho. Tem que estuprar e vc né?,yes,,r
1570,4336,4336,2018-10-07 18:23:05+00:00,1049002187047800833,"""fulana/o deve ser sapatão/viadinho pra não votar nele"" 

APROVEITA E VAI TOMAR NO CU https://t.co/XzI57tImlS",wthjulha,pt,viadinho,"everybody wants happiness, nobody wants pain.. but u can't have a rainbow without a little rain 🌻","everybody wants happiness, nobody wants pain.. but u can't have a rainbow without a little rain 🌻",240,4545,,,1,"""fulana/o deve ser sapatão/viadinho pra não votar nele"" APROVEITA E VAI TOMAR NO CU",yes,,r
1571,4337,4337,2018-10-07 18:17:14+00:00,1049000715681718273,"Eu na urna sou obrigada ouvir um idiota falando: só não vota no bozonaro quem é viadinho e ignorantes 
Só Deus na causa dessas pessoas",EduardadeLimaA2,pt,viadinho,Um mar de tanta coisa 💙🌊,Um mar de tanta coisa 💙🌊,448,10820,,,1,Eu na urna sou obrigada ouvir um idiota falando: só não vota no bozonaro quem é viadinho e ignorantes Só Deus na causa dessas pessoas,yes,,r
1572,4340,4340,2018-10-07 17:58:53+00:00,1048996096909959174,"@jatroxneued @vulgoFBB @hthacastilho @josiahstv ou, ""na ultima dei uma fraquejada e veio uma mulher""? 
ou também, ""o filho ja nesce meio viadinho..."" 
ou então, ""vamo metralha a petralha do acre""
pode ser também aquela, ""comparado com um sangue meu e de um viado, vão querer o meu"" 
tambem tem a mais famosa: as minorias devem+",marianapacheli,pt,viadinho,memórias póstumas de mariana pacheli,memórias póstumas de mariana pacheli,453,29164,,,1,"ou, ""na ultima dei uma fraquejada e veio uma mulher""? ou também, ""o filho ja nesce meio viadinho..."" ou então, ""vamo metralha a petralha do acre"" pode ser também aquela, ""comparado com um sangue meu e de um viado, vão querer o meu"" tambem tem a mais famosa: as minorias devem+",yes,,r
1573,4341,4341,2018-10-07 17:58:08+00:00,1048995907327479810,"eai pessoal das arma passando pra lembrar que:

VIADINHO, SAPATÃO, TRAVESTI, ABERRAÇÃO, PECADOR PROMÍSCUO &amp; VAGABUNDO COMUNISTA TBM TEM DEDO PRA DAR TIRO EM VCS

ótima tarde",raftinhow,pt,viadinho,me segue no insta tbm po,me segue no insta tbm po,2328,33932,,,1,"eai pessoal das arma passando pra lembrar que: VIADINHO, SAPATÃO, TRAVESTI, ABERRAÇÃO, PECADOR PROMÍSCUO &amp; VAGABUNDO COMUNISTA TBM TEM DEDO PRA DAR TIRO EM VCS ótima tarde",yes,,r
1574,4342,4342,2018-10-07 17:55:59+00:00,1048995366643929088,"@uiza7 @mlengruber Tenho nojo de gente homofóbica mas apoia ciro Gomes que chamou doria de viadinho com areia no cu

Bela coerencia",vleao96,pt,viadinho,Forzajuve,Forzajuve,257,4728,,,1,Tenho nojo de gente homofóbica mas apoia ciro Gomes que chamou doria de viadinho com areia no cu Bela coerencia,yes,,r
1575,4351,4351,2018-10-07 17:28:32+00:00,1048988459946467328,"@FreePontes @adreanu i? Então gay não vota no Ciro já que ele chamou um cara de viadinho com areia no cu.

Idiotice querer julgar o voto dos outros",MNS2801,pt,viadinho,@Palmeiras,@Palmeiras,805,6332,,,1,i? Então gay não vota no Ciro já que ele chamou um cara de viadinho com areia no cu. Idiotice querer julgar o voto dos outros,yes,,r
1576,4355,4355,2018-10-07 17:18:30+00:00,1048985935805857795,@_Oliveiraa01 Tá ridículo seu viadinho,tiffanycrf,pt,viadinho,"20 verões ☀️
É o meu maior prazer vê-lo brilhar!! @flamengo

Fiel a mim, leal a quem eu amo.✨","20 verões ☀️
É o meu maior prazer vê-lo brilhar!! @flamengo

Fiel a mim, leal a quem eu amo.✨",734,22969,,,1,Tá ridículo seu viadinho,yes,,r
1577,4356,4356,2018-10-07 17:18:12+00:00,1048985859175997441,"@MalfoyMasVoltou @Enzovallentinno @stxlarry @laurmilacrf @Olumor7 @cirogomes Defende a comunidade LGBT, mas chama todo mundo de viado, viadinho. tá certo.",crfbernardo_,pt,viadinho,bernardoaraujo._,bernardoaraujo._,386,8733,,,1,"Defende a comunidade LGBT, mas chama todo mundo de viado, viadinho. tá certo.",yes,,r
1578,4358,4358,2018-10-07 17:15:15+00:00,1048985117044232192,@deitarei mano..... a conta da tv é a minha conta do google eu só vejo coisa de viadinho no youtube meu deus,paradapaparira,pt,viadinho,maior orbit da regiao dos lagos,maior orbit da regiao dos lagos,315,52535,,,1,mano..... a conta da tv é a minha conta do google eu só vejo coisa de viadinho no youtube meu deus,yes,,r
1579,4360,4360,2018-10-07 17:13:10+00:00,1048984591158181888,"@1903_gfbpa_ @_Imortal10 @felipestrada58 @ECBahia Vai tomar no seu cu viadinho gremista. Meu timeé enorme, não é um LIXO que nem o seu que precisa de farsa e arbitragem pra existir. Farsa não é tamanho, lixo que torce pra time lixo PEQUENO. Chora na pica da Bahia que estuprou voces e o juiz teve dó, retardado",danevess,pt,viadinho,"Hi, my name is Danilo.
Aqui só falo de futebol, e o resto só quando dá na telha haha","Hi, my name is Danilo.
Aqui só falo de futebol, e o resto só quando dá na telha haha",110,22208,,,1,"Vai tomar no seu cu viadinho gremista. Meu timeé enorme, não é um LIXO que nem o seu que precisa de farsa e arbitragem pra existir. Farsa não é tamanho, lixo que torce pra time lixo PEQUENO. Chora na pica da Bahia que estuprou voces e o juiz teve dó, retardado",yes,,r
1580,4363,4363,2018-10-07 17:03:39+00:00,1048982197921894400,depois o viadinho sou eu ne,heIIpuppy,pt,viadinho,the blood in my eyes never made me blind,the blood in my eyes never made me blind,2146,414614,,,1,depois o viadinho sou eu ne,yes,,r
1581,4366,4366,2018-10-07 16:50:29+00:00,1048978883771609088,"meu tio virou pra minha mae e disse ""BOLSONARO TEM Q GANHAR PRA MATAR ESSE MONTE DE VIADINHO E MATAR BANDIDO"" sabendo q sou gay... eu só quero q ele morra, eh errado desejar isso? pq se for eu to foda c",zeiltchenco,pt,viadinho,"aqui vc vai encontrar muita fofoca, reclamaçao , putaria, sofrimento , beleza &  memes","aqui vc vai encontrar muita fofoca, reclamaçao , putaria, sofrimento , beleza &  memes",723,54376,,,1,"meu tio virou pra minha mae e disse ""BOLSONARO TEM Q GANHAR PRA MATAR ESSE MONTE DE VIADINHO E MATAR BANDIDO"" sabendo q sou gay... eu só quero q ele morra, eh errado desejar isso? pq se for eu to foda c",yes,,r
1582,4367,4367,2018-10-07 16:48:55+00:00,1048978486881394688,"Esse meno n tira o meu nome da boca se fica nessa vou panha logo Pprt , mlk viadinho tnc",wallace_siilvah,pt,viadinho,pai do davi 💙 Moisés alves👼,pai do davi 💙 Moisés alves👼,469,5183,,,1,"Esse meno n tira o meu nome da boca se fica nessa vou panha logo Pprt , mlk viadinho tnc",yes,,r
1583,4370,4370,2018-10-07 16:41:28+00:00,1048976613961023496,"@dudusouuza1 Tu botou nele né seu viadinho, vai tomar um pescoção qnd eu te ver",edinpaixao,pt,viadinho,,,241,2446,,,1,"Tu botou nele né seu viadinho, vai tomar um pescoção qnd eu te ver",yes,,r
1584,4373,4373,2018-10-07 16:34:23+00:00,1048974831511908353,@GabrielQuill11 @Brendhaa_Luiza Caralho garoto oque isso tenha haver? Viadinho só sabe discuti com outros atoa sendo que ngm quer papo com vc se liga não vou perder meu tempo com vc não bjs!!,crf_silvana,pt,viadinho,@flamengo💍,@flamengo💍,285,9695,,,1,Caralho garoto oque isso tenha haver? Viadinho só sabe discuti com outros atoa sendo que ngm quer papo com vc se liga não vou perder meu tempo com vc não bjs!!,yes,,r
1585,4377,4377,2018-10-07 16:21:48+00:00,1048971664493568002,"@andrizek Rizek, para de ser esse viadinho com areia no cú.",JesseMoraes_PSC,pt,viadinho,"Cristão,apayxonado torcedor do Paysandu, O maior do Norte, Conservador e anti marxismo.","Cristão,apayxonado torcedor do Paysandu, O maior do Norte, Conservador e anti marxismo.",1010,1276,,,1,"Rizek, para de ser esse viadinho com areia no cú.",yes,,r
1586,4379,4379,2018-10-07 16:18:51+00:00,1048970923141947393,"Alô kpopeiros hoje é dia de votar em quem não vai chamar nossos faves de ""viadinho de maquiagem"" ou de ""japonês afeminado"" PAI NO CU DOS HOMOFÓBICOS. ❤❤❤❤❤",Sirigatas,pt,viadinho,"And so I wake in the morning and I step outside
And I take deep breath
And I get real high
And I scream from the top of my lungs
What's going on?","And so I wake in the morning and I step outside
And I take deep breath
And I get real high
And I scream from the top of my lungs
What's going on?",52,19942,,,1,"Alô kpopeiros hoje é dia de votar em quem não vai chamar nossos faves de ""viadinho de maquiagem"" ou de ""japonês afeminado"" PAI NO CU DOS HOMOFÓBICOS. ❤❤❤❤❤",yes,,r
1587,4384,4384,2018-10-07 15:56:18+00:00,1048965249498587136,@EMaximo7 Vai tomar conta da sua vida e me esquece o viadinho 🖕,VehSiilvaa,pt,viadinho,"Que do meu caos, nasçam flores.","Que do meu caos, nasçam flores.",639,59099,,,1,Vai tomar conta da sua vida e me esquece o viadinho 🖕,yes,,r
1588,4388,4388,2018-10-07 15:48:34+00:00,1048963301235990531,"@luscas "" queria dá uma com a velha ontem, mas não consegui. vou ter que procurar um viadinho""",hannibete,pt,viadinho,"se beyoncé é por nós, quem será contra nós?","se beyoncé é por nós, quem será contra nós?",178,86169,,,1,""" queria dá uma com a velha ontem, mas não consegui. vou ter que procurar um viadinho""",yes,,r
1589,4389,4389,2018-10-07 15:46:16+00:00,1048962721105039360,"@luscas ""vou votar no bolsonaro pq o pt defende viadinho""
 so nao dei um soco nele pq sou uma princeza e n posso sujar as mãos com merda",w_nsc0,pt,viadinho,"hmmm boiola                                                                         


insta: uilli_ane","hmmm boiola                                                                         


insta: uilli_ane",65,293,,,1,"""vou votar no bolsonaro pq o pt defende viadinho"" so nao dei um soco nele pq sou uma princeza e n posso sujar as mãos com merda",yes,,r
1590,4391,4391,2018-10-07 15:45:30+00:00,1048962531656650753,"Aparentemente eu tenho q basear meu voto no cara q diz não passo de um viadinho q gosta de dar o cu, q diz q minha mãe precisa apanhar pra aprender a respeitar homem, diz q não vai pagar mais pensão se a mãe não aceitar transar com ele, pq esse cara sim sabe a realidade do país",lex_borginho,pt,viadinho,,,219,6569,,,1,"Aparentemente eu tenho q basear meu voto no cara q diz não passo de um viadinho q gosta de dar o cu, q diz q minha mãe precisa apanhar pra aprender a respeitar homem, diz q não vai pagar mais pensão se a mãe não aceitar transar com ele, pq esse cara sim sabe a realidade do país",yes,,r
1591,4393,4393,2018-10-07 15:33:39+00:00,1048959547208028162,"@maurincio @mafinhaverao Poc com cara de viadinho classe média de apartamento ameaçando os outros. 

AEHAEHUAEHUEAHUEAHUEAHUEAHUAEUHEAHUAEHUAE

Tu não duraria 1 dia no bairro que eu moro na Zona Norte de Recife",Geannzg,pt,viadinho,好高興認識你,好高興認識你,850,96190,,,1,Poc com cara de viadinho classe média de apartamento ameaçando os outros. AEHAEHUAEHUEAHUEAHUEAHUEAHUAEUHEAHUAEHUAE Tu não duraria 1 dia no bairro que eu moro na Zona Norte de Recife,yes,,r
1592,4396,4396,2018-10-07 15:32:16+00:00,1048959200439803905,"@coerodrigo226 Ela não te perguntou crlh nenhum , seu viadinho",paulinha_almd,pt,viadinho,,,87,13954,,,1,"Ela não te perguntou crlh nenhum , seu viadinho",yes,,r
1593,4407,4407,2018-10-07 14:59:54+00:00,1048951055235670017,"Estou na fila pra votar, tem um cara na minha frente falando que vai votar do bozo pra poder matar viadinho. 

O nojo é real",tatswtf,pt,viadinho,eu só reclamo do calor,eu só reclamo do calor,484,26034,,,1,"Estou na fila pra votar, tem um cara na minha frente falando que vai votar do bozo pra poder matar viadinho. O nojo é real",yes,,r
1594,4418,4418,2018-10-07 14:35:47+00:00,1048944984790126593,Guilherme cheio de medo de matar a perereca😂😂😂 um viadinho mrm KKKKK,gaabypxx,pt,viadinho,"enquanto existir lembrança, a saudade será eterna.❤️‍🩹","enquanto existir lembrança, a saudade será eterna.❤️‍🩹",859,49036,,,1,Guilherme cheio de medo de matar a perereca😂😂😂 um viadinho mrm KKKKK,yes,,r
